id,degree_id,name,surname,date_of_birth,fiscal_code,enrolment_date,registration_number,email
3136,70,Alessio,Giuliani,1999-03-15,AKVBSE13O76L100Q,2021-01-17,623168,morgana.ferrari@yahoo.com
3138,12,Mirco,Grassi,2000-12-28,LLQKJY67M82W855I,2020-06-22,623170,testa.nicoletta@email.it
3150,32,Rebecca,Marchetti,1999-10-11,YGUDKV59U02X792R,2018-08-07,623182,lesposito@libero.it
3151,25,Jelena,Neri,1996-03-15,GXHMLJ98B27V462R,2018-10-28,623183,quirino.morelli@gmail.com
3160,21,Hector,Sanna,1999-01-01,QWUDTQ65C40D419I,2018-11-29,623192,loris84@yahoo.it
3165,16,Ian,Marino,1999-07-15,NCQYWA08E64L257Z,2021-05-03,623197,martino.artes@gmail.com
3168,60,Armando,Rossetti,2000-03-21,BEVJKJ31G67U015D,2019-07-24,623200,dromano@vitali.com
3180,72,Ruth,Basile,1999-10-07,PIDBRZ25I10M298H,2019-08-08,623212,palmieri.lazzaro@gmail.com
3181,26,Eustachio,"De Angelis",1998-05-28,IFZOQE74J43X361E,2019-09-10,623213,sorrentino.danthon@libero.it
3184,44,Loris,Messina,1999-09-10,BAXHXQ71X50D914Z,2020-07-18,623216,omoretti@giuliani.net
3189,2,Vania,Longo,1998-10-30,BYZXYM81P72K853U,2021-03-14,623221,vitali.emilia@yahoo.it
3195,54,Jelena,Pellegrini,2001-11-09,OSHFYY32J75H727E,2019-09-02,623227,concetta.milani@yahoo.it
3196,13,Joshua,Guerra,2002-05-10,BLPNQF44Q53D567J,2018-08-28,623228,bcaruso@hotmail.com
3200,70,Marieva,Donati,2002-04-29,ZYPQLM36T27D870E,2021-01-24,623232,jesposito@email.it
3207,5,Harry,Grasso,1997-08-19,APLZFZ80F33B887A,2019-07-06,623239,costa.ursula@libero.it
3211,40,Giorgio,Damico,2002-03-19,ZOVQOC85W85T341T,2021-01-10,623243,concetta67@costa.it
3212,14,Vienna,Martino,1996-02-12,YNYDGO21L85U165Z,2021-02-10,623244,sferri@conte.org
3213,1,Eufemia,Colombo,2000-07-12,SKUNMH85T02X076W,2019-12-21,623245,prisca57@silvestri.net
3233,73,Shaira,Sanna,1995-06-25,LLJJRQ26E92C238U,2018-08-06,623265,dimitri96@barbieri.com
3234,26,Ausonio,Pellegrino,1995-08-15,NMMNEJ97X64H861P,2020-12-04,623266,dpagano@yahoo.com
3247,13,Nunzia,Morelli,1995-09-13,ROCXZU94G28B213R,2020-10-01,623279,fiorentino.rizzi@palmieri.it
3249,68,Demis,Rossetti,2001-02-24,EYPOFJ10N57D590Z,2021-03-01,623281,rricci@marchetti.net
3256,69,Filomena,Riva,2000-08-06,RNDYBB63J00T851E,2021-05-15,623288,donatella46@yahoo.it
3257,31,Marcella,Sala,1998-06-22,FFIOHV14Y09T287Z,2020-12-18,623289,raniero.pagano@rossetti.com
3261,2,Vera,Sartori,1997-02-20,TVUTPZ47U05D835W,2018-10-01,623293,dindo.lombardo@hotmail.com
3263,39,Danny,Rinaldi,1999-05-06,IEFBIB21N63V803J,2019-12-01,623295,erminio.caruso@yahoo.com
3267,70,Lucia,Battaglia,1998-02-26,DUOAMF73U09X922O,2018-10-21,623299,mbianchi@galli.com
3270,69,Doriana,Carbone,2001-06-02,QTCCAL99S23W395R,2019-06-15,623302,acaruso@sanna.com
3276,61,Romeo,Romano,1997-10-29,QFZGSP29M77A414H,2020-09-09,623308,tmancini@email.it
3282,25,Noemi,Villa,2001-06-07,NIBGKV15W35X422L,2020-11-19,623314,monia.montanari@email.it
3284,9,Lia,Rossi,1998-04-10,FYRJLL99R79D572P,2020-03-09,623316,anastasio47@gmail.com
3289,74,Ingrid,Mariani,1996-07-26,PLGCIH49E85U880E,2020-03-14,623321,qsantoro@email.it
3292,60,Gaetano,Messina,1999-05-07,LNRXSL56P12F965X,2019-11-12,623324,enrica.neri@palmieri.com
3303,69,Gavino,Romano,1999-04-20,GGLNNE50B36C794E,2020-09-02,623335,vitali.giorgio@gmail.com
3311,11,Kai,Piras,1998-11-21,KSBFZM77K27C538K,2020-04-24,623343,rmartini@romano.it
3312,42,Renzo,Bianco,2000-06-19,MZXDUM24A38U881G,2019-08-21,623344,cleopatra83@valentini.it
3315,62,Monia,Orlando,1999-02-21,YSQUKS36O07A715F,2018-08-04,623347,giordano.nick@costa.com
3316,9,Rosalba,Lombardi,2000-10-29,IIOCKN12T26D306T,2018-10-11,623348,sasha17@email.it
3319,50,Cleros,Palmieri,2001-11-09,RKDWQZ53W18U543E,2019-02-03,623351,mmonti@marini.net
3320,5,Ubaldo,Romano,1996-05-01,GZSRYO49V80R383X,2021-03-12,623352,marieva.testa@yahoo.com
3324,46,Joshua,Battaglia,1997-05-15,BDEJDO22Y57J267D,2019-05-06,623356,rebecca99@hotmail.com
3329,21,Muzio,Moretti,1997-12-11,CJCWVT36R64D293K,2019-04-25,623361,fatima.rossetti@barbieri.com
3338,37,Xavier,Martino,1999-09-13,MMSAHH45E17P926D,2019-10-15,623370,rosaria63@palmieri.it
3339,55,Adriano,Costa,1997-11-21,MQPXIM21X13W841L,2019-04-30,623371,bruno.gianmaria@russo.it
3340,18,Gilda,Montanari,2002-01-03,COOQCL61X51Z930K,2019-02-09,623372,cira73@deangelis.it
3342,39,Lorenzo,Ferrara,1999-12-10,XTSDZR88U41Z534Y,2018-08-19,623374,imariani@libero.it
3347,18,Amerigo,Rizzo,1998-10-08,CUIMLU09A64Y476P,2021-01-06,623379,damico.guido@yahoo.com
3354,70,Egidio,Parisi,1998-08-12,CVWMVY38V73V638S,2020-03-26,623386,coppola.renato@gmail.com
3357,44,Cassiopea,Damico,2001-04-06,PFJSLZ66J95N719W,2018-11-04,623389,neri.ricci@rizzo.com
3358,56,Gelsomina,Montanari,2000-02-18,ZGPGRD00F59Y160G,2019-07-12,623390,marianita08@ruggiero.com
3363,26,Giobbe,Colombo,1996-06-16,TXMSWR09M86P551U,2021-04-28,623395,bmancini@messina.it
3373,48,Cecco,Riva,1998-07-04,ZKHJPJ41R01I734H,2020-04-09,623405,violante.gatti@sanna.com
3375,4,Gilda,Grassi,2001-01-26,CUJNKW70O85G345K,2020-12-18,623407,dmarini@neri.com
3383,1,Romeo,Palumbo,1996-04-02,CCNGPV33K02P823Y,2020-11-23,623415,rufo95@benedetti.com
3385,65,Nestore,Pagano,1995-09-15,DGSBMJ34T73Z216A,2018-08-23,623417,kayla.rizzi@yahoo.it
3386,64,Pablo,Lombardi,1998-01-25,KQAGUR38R73K426C,2019-01-20,623418,isilvestri@email.it
3390,71,Miriam,Conte,1998-06-01,MWSPNQ66Z91G814L,2020-08-06,623422,ybarone@valentini.org
3392,14,Antimo,Barone,2002-03-23,ESGSYM34Z85F409O,2020-05-25,623424,gallo.giacinta@deluca.net
3398,41,Noemi,Bianchi,2000-08-22,VPIYNY96R16T583X,2018-08-16,623430,rosalba.martinelli@yahoo.com
3400,23,Dylan,"De luca",2001-08-25,SFDMYT65M98A218D,2020-05-08,623432,hferri@email.it
3403,9,Penelope,Gentile,2001-12-17,OGJOSZ81N33U049N,2020-05-30,623435,mariapia66@email.it
3405,64,Kai,Colombo,1995-07-18,KZWXIQ35Z21Z966Q,2018-08-08,623437,pellegrini.nick@dangelo.org
3409,2,Loris,Coppola,1999-11-27,DQDHBB29O16U330M,2020-12-26,623441,pericle64@yahoo.it
3415,54,Giulietta,Bernardi,2001-03-13,YHBQOB65I66Q302J,2020-05-19,623447,irene57@palmieri.it
3416,30,Violante,Moretti,1996-02-24,JYRQDA21H99P828Y,2018-08-07,623448,artemide.benedetti@battaglia.com
3418,65,Lisa,Riva,2000-10-30,XBNPBM98V23E868C,2019-07-15,623450,mietta.bianchi@libero.it
3424,55,Baldassarre,Russo,2001-05-30,LXHHDG95C81N243F,2018-10-13,623456,antonio44@damico.com
3426,21,Maggiore,Neri,2002-05-03,SUBLJQ73P17A563B,2019-06-02,623458,xpellegrini@amato.it
3427,52,Caio,Caruso,1996-10-02,EGZTXJ13I33P124J,2018-11-18,623459,fiorenzo.giordano@santoro.com
3429,67,Sabino,Neri,1997-05-28,WCOHKV53F09U534G,2018-11-21,623461,bdeluca@ferrari.it
3431,6,Doriana,Bernardi,1996-12-07,NTDDEV07W36Y609T,2019-03-02,623463,tcolombo@gmail.com
3435,43,Abramo,Cattaneo,1998-03-27,QUCHVF01U38R670N,2019-10-01,623467,giulietta46@colombo.it
3440,17,Maria,Silvestri,2001-02-04,KFFTRE31N89D031L,2018-11-18,623472,trevis68@libero.it
3446,68,Prisca,Ferrari,1999-07-28,KKZORA49R33Q590H,2021-04-01,623478,dangelo.mariano@hotmail.com
3451,62,Guendalina,Sorrentino,1996-09-16,NNBERI85W11L847O,2019-05-08,623483,valentini.fatima@yahoo.it
3453,34,Clea,Guerra,1997-09-01,KMXDJA84V14I506V,2019-03-08,623485,gianantonio.russo@hotmail.com
3458,6,Gilda,Marino,1996-12-22,GTKHQO75H23Z972E,2019-04-04,623490,dangelo.audenico@pellegrino.it
3468,31,Joey,Testa,1996-05-05,ZAXYPN87L21O512O,2021-02-20,623500,bortolo.monti@yahoo.com
3476,1,Bettino,Silvestri,2000-12-08,DQTRCX05K01Q351Y,2020-06-09,623508,grassi.sueellen@battaglia.com
3485,47,Michael,Rinaldi,1997-03-30,AAWXRO14J95B468H,2020-06-27,623517,vitalba.parisi@email.it
3490,46,Marianita,Fabbri,1998-12-10,NIQIYO59C67P068Y,2019-10-01,623522,fmartini@email.it
3495,14,Sibilla,Basile,1995-08-31,QMWEFH87J40S233R,2021-05-22,623527,osvaldo74@marini.it
3512,16,Carlo,Amato,1999-10-29,EETGYX97W40T971P,2018-06-13,623544,olombardi@libero.it
3513,63,Rosalino,Leone,1998-01-30,UQKWYN59Y80Z755M,2018-06-24,623545,rossi.enrica@barbieri.it
3517,3,Artes,Milani,1995-12-16,WBLRFK77S45Q105A,2019-12-25,623549,vbianchi@yahoo.com
3523,67,Gelsomina,Giuliani,1997-10-30,QGIUVY48B67H448V,2018-12-13,623555,costa.erminia@email.it
3526,43,Kristel,Villa,2001-05-29,WZLHJN65M40J602E,2020-03-29,623558,vmarchetti@desantis.it
3528,60,Armando,Rossi,2002-01-03,ZYJAJM85X13K835Q,2020-07-04,623560,wbattaglia@barone.it
3529,23,Ercole,Sala,1997-09-24,YQGRVI15P24I200S,2021-04-06,623561,edilio61@hotmail.com
3535,8,Sibilla,Mazza,1997-05-18,PPMUZY58H95W181L,2018-10-17,623567,amerigo77@yahoo.it
3547,60,Oretta,Ferretti,1998-06-13,ZAVZBQ61Z40K029M,2020-05-11,623579,mgrasso@libero.it
3549,70,Violante,Mazza,1999-01-01,USSEVA83C93Y220R,2020-09-07,623581,vitale.demian@hotmail.com
3559,69,Jacopo,Ferretti,1996-04-23,YCCGVT34C64I499L,2018-12-05,623591,adriano.costa@costantini.it
3565,41,Flaviana,Gentile,1996-07-21,PRXXKO06Q65L526H,2018-09-07,623597,helga.riva@yahoo.com
3572,43,Felicia,Greco,2001-06-03,WMTVWI71G62E250R,2019-07-04,623604,giobbe92@libero.it
3575,21,Piccarda,Leone,1997-11-07,KKHWKD43Y62A928G,2019-10-29,623607,rocco24@lombardo.it
3585,59,Giorgio,Ferrara,2002-02-21,QYKPCE45B52V266D,2020-04-15,623617,bacchisio.conti@email.it
3590,72,Eufemia,Conti,2002-06-01,SOXIYA08T24G568M,2018-11-13,623622,csanna@yahoo.it
3597,21,Lidia,Costantini,1997-08-09,TSQUZO15Q04A591B,2020-03-13,623629,quasimodo68@yahoo.com
3598,42,Davis,Valentini,1997-04-28,OXZHTE14Z25F713G,2018-09-22,623630,demian46@hotmail.com
3599,68,Zelida,Costantini,1998-12-30,HJJMJX35S80N175L,2020-10-02,623631,edvige94@pellegrino.it
3603,56,Ermes,Basile,1995-12-26,HWTWEC77O49V420I,2021-04-01,623635,gerlando69@hotmail.com
3606,20,Noemi,Giordano,2002-01-28,NIGQOM27H66R496U,2018-10-06,623638,ione.ferri@pellegrini.com
3612,32,Fortunata,Montanari,1999-09-11,CCHPVL19H94D447Z,2019-06-06,623644,qdamico@ferri.com
3616,18,Matteo,Piras,1997-08-19,ILHBXI00C95Y761L,2019-12-16,623648,cassiopea01@yahoo.it
3620,73,Oreste,Moretti,1997-08-09,YGCPQK19U82U495J,2018-11-21,623652,ivonne.fiore@romano.com
3626,49,Giuliano,Lombardo,1997-10-11,LBOCOY38F16Q560Z,2019-07-17,623658,bernardi.carmelo@email.it
3629,9,Celeste,Mazza,2002-02-25,MVBFCO48G44X914G,2019-07-12,623661,battaglia.evita@sanna.com
3638,32,Gregorio,Ferraro,1996-03-23,DGKEHZ54T23R385D,2020-04-06,623670,mvitale@gmail.com
3640,57,Gianmaria,Martinelli,1997-09-24,TXZWKW30G71D578U,2019-03-03,623672,monti.giancarlo@email.it
3644,66,Quirino,Ferraro,2000-01-25,LGGHAT38S16O370R,2020-03-23,623676,elda.piras@libero.it
3645,20,Marina,Greco,1996-06-23,SDEQSN55Z55J073K,2021-06-01,623677,enrica87@yahoo.com
3650,58,Clodovea,Ferretti,1995-08-06,KPPELY49S19U251O,2020-07-26,623682,donatella71@barbieri.com
3651,37,Miriam,Valentini,2000-12-29,EFHSHN03W89L820E,2020-07-13,623683,liborio.neri@gmail.com
3658,5,Ortensia,Sala,1998-03-30,VVUKJZ44C54K587D,2020-05-21,623690,arossi@yahoo.com
3661,39,Lia,Barone,1998-06-23,GYQLRX85H28O016K,2018-12-14,623693,sgentile@moretti.com
3664,62,Artemide,Mazza,1996-08-20,ZNYISA76Q65R326B,2020-05-01,623696,gpalmieri@email.it
3674,38,Gianantonio,Milani,1996-07-10,IGKDGV15S97Q990P,2018-08-31,623706,germano.marino@caruso.net
3676,40,Pacifico,Conte,2001-12-21,TAAYKO28M23V246M,2021-03-06,623708,piccarda.costa@yahoo.it
3677,25,Lauro,Guerra,1995-07-07,AGIXUX49K80Y835W,2020-07-26,623709,cassiopea73@coppola.net
3678,31,Terzo,Amato,1997-09-26,KLDSAS82X26W578D,2019-06-28,623710,gianmarco22@negri.net
3692,15,Ruth,Pellegrino,2001-05-16,OYEAKY31K01B348M,2018-08-25,623724,kayla36@yahoo.com
3701,9,Nazzareno,Moretti,1997-04-07,LHFXLH23V90O588P,2018-10-14,623733,costantino42@yahoo.com
3705,28,Monia,"De Santis",1996-06-17,LPGTUH37J15H636P,2020-07-04,623737,priva@yahoo.com
3708,75,Elda,"De rosa",2000-02-10,GUIJAN21F86Y020K,2020-04-22,623740,grazia51@desantis.org
3709,20,Damiana,Ferraro,1997-12-06,XWUOOG16J45I578Q,2019-03-29,623741,gregorio.fontana@email.it
3713,39,Costantino,D'amico,1999-12-06,OQYCSK93V41E558Y,2020-06-07,623745,pbianchi@ferraro.org
3714,75,Caligola,Moretti,2001-02-02,PIJZQN15I38T174J,2020-01-27,623746,rebecca.barone@libero.it
3722,71,Baldassarre,Rossi,1999-05-18,JFSIOE22D77A993A,2019-06-20,623754,eguerra@email.it
3726,59,Carmela,Fabbri,1999-10-31,AJYTQK62D94J233J,2019-03-30,623758,ivonne.conti@gmail.com
3727,16,Giacinto,Ferretti,1997-11-01,WWLVQS27Y17V200K,2021-04-09,623759,pierfrancesco.sorrentino@yahoo.it
3730,27,Joey,Montanari,1999-08-22,RCAWRE62U65P081U,2018-09-15,623762,santoro.sebastian@hotmail.com
3731,20,Tancredi,Barbieri,2002-01-21,SXTUYM27J36J657Z,2020-12-18,623763,vania.riva@libero.it
3735,40,Maristella,Neri,1995-11-27,ZIPNUO37U95P194O,2018-10-20,623767,cmonti@guerra.com
3738,43,Zelida,Barone,2001-10-10,JYCKVU94R11O426O,2019-04-08,623770,giordano.violante@yahoo.it
3741,27,Demi,Montanari,2001-09-25,EMUWQM80H08W194A,2020-05-11,623773,elga.barone@serra.org
3743,42,Demi,Coppola,1997-04-16,QABHOV27I31F365W,2019-04-26,623775,rossi.ursula@yahoo.com
3744,47,Giulietta,Caputo,1997-04-22,PAFNYU51G81X034E,2019-02-20,623776,mariani.arduino@parisi.it
3745,3,Mariapia,Giordano,1998-11-29,ONNYXN08C83E433M,2018-08-23,623777,enrica.santoro@ruggiero.com
3749,14,Davis,Costa,2000-06-04,MGHHUV63X31S815N,2018-06-11,623781,caputo.silvano@hotmail.com
3755,34,Pablo,Mancini,1999-06-29,XRSOZI36B27F192V,2021-05-07,623787,riva.marina@battaglia.net
3761,68,Ilario,Carbone,1996-05-04,PVARIC49A37O031R,2021-03-15,623793,baldassarre.coppola@orlando.it
3762,65,Cleros,Rizzi,2000-04-06,TLJNAY91L56E782G,2021-06-05,623794,damico.piererminio@sanna.com
3763,62,Costanzo,Pellegrini,1998-12-20,CUFQUJ10T22P337G,2020-04-20,623795,jacopo70@pagano.it
3764,52,Osvaldo,Parisi,2000-04-05,UAYLFU13D44A359Z,2020-06-27,623796,alberto.rossetti@palumbo.com
3768,69,Vinicio,Pellegrini,2001-04-13,VOPDWG48A97F877J,2019-07-03,623800,wcolombo@hotmail.com
3769,71,Ausonio,Gallo,1996-08-10,WNZFMO18C14O326D,2020-06-09,623801,rmilani@yahoo.com
3773,48,Cleros,Benedetti,2002-05-30,YMYGGZ26O90E348A,2020-02-12,623805,ferretti.joey@gmail.com
3781,24,Mercedes,Negri,2001-05-14,UMWOFD78Q24M388V,2019-08-13,623813,lsanna@gmail.com
3786,51,Emilia,Farina,1998-04-03,CJPKDF59D86L121R,2018-07-11,623818,doriana.martinelli@donati.com
3799,25,Fernando,Esposito,2001-06-03,MLKYCS51X92Z885U,2021-04-25,623831,coppola.ingrid@benedetti.it
3801,75,Ruth,Fiore,2001-03-22,EGPNXA35Y17Q604H,2020-02-24,623833,carbone.artemide@gentile.net
3806,59,Marieva,Messina,1998-01-30,FHCCKH56W14R584P,2018-08-11,623838,edeangelis@gallo.com
3808,75,Rosita,Messina,1997-05-14,KKKRUZ72H61D136K,2020-10-06,623840,negri.mauro@hotmail.com
3811,69,Rosolino,Sorrentino,2001-04-24,HZFJMK42D39P843J,2019-04-06,623843,mariano72@gmail.com
3815,16,Edvige,Farina,1996-01-01,HKDVSW53A88N196R,2019-12-31,623847,pgrassi@hotmail.com
3816,22,Giacobbe,Pellegrini,1995-10-06,QLNZXT24R50U832Q,2019-01-09,623848,fiorenzo37@gmail.com
3818,5,Odone,Rossi,1995-10-29,PFDJEV82U01H500M,2020-11-16,623850,isorrentino@hotmail.com
3821,2,Rosolino,Martini,2000-05-22,YSDEZJ30O82O156L,2018-07-24,623853,mazza.luna@dangelo.org
3825,63,Giovanna,Moretti,1995-11-09,VACDEW83Z69Z826I,2018-08-23,623857,qgentile@neri.it
3826,17,Piererminio,Monti,2001-05-15,ZJCWIW38Q04R961S,2021-03-23,623858,dpellegrini@gatti.net
3828,59,Marcella,Sala,1997-04-13,LEXXTZ66E76V725B,2020-11-02,623860,radames99@lombardo.it
3830,38,Benedetta,"De luca",2000-06-11,JLVPSL95G63X431Q,2018-11-01,623862,rosita20@cattaneo.com
3831,53,Davide,Ruggiero,1998-09-22,DDZVQG10O18M872K,2020-11-03,623863,silvestri.assia@farina.it
3837,51,Isabel,Santoro,2002-03-26,HXYXAR62X31P486Q,2019-09-18,623869,moreno.fiore@hotmail.com
3847,2,Guendalina,Sartori,1999-01-05,WKTJHE95C09M279V,2019-09-09,623879,marzio23@cattaneo.it
3849,42,Kayla,"De luca",1995-10-16,WTMEME76Z61B045K,2020-04-11,623881,ferdinando03@hotmail.com
3853,11,Diamante,Marini,1998-08-25,LQNRXR54H43M268X,2018-09-12,623885,pagano.cesidia@hotmail.com
3860,25,Olimpia,Russo,1997-05-24,XQROOD22Y55Y577L,2020-05-12,623892,vera17@pellegrino.com
3861,74,Gilda,"De rosa",2000-07-13,EXTXFL19U29J982H,2019-10-11,623893,fontana.alessio@santoro.org
3870,67,Prisca,Donati,1998-06-03,RDFMKC77O49S159E,2018-06-21,623902,kayla59@gmail.com
3890,13,Lucia,Sorrentino,2001-10-03,HLDSXW27J02G046D,2021-04-28,623922,morelli.flaviana@yahoo.it
3891,64,Sesto,Barbieri,1995-12-13,KSVSQC68Q74E629D,2021-02-14,623923,monti.cassiopea@mancini.it
3893,26,Morgana,Cattaneo,1996-04-18,IUIXZC20G88K544R,2020-12-08,623925,costanzo.lombardo@libero.it
3901,75,Zelida,Neri,2001-07-14,OPTHIF06O80X091D,2019-09-13,623933,moretti.mattia@moretti.it
3902,13,Nadir,Sorrentino,1999-02-15,QBHUCK93T40Q344W,2020-08-21,623934,domiziano.piras@caruso.com
3908,18,Bettino,Valentini,1998-04-14,UVYULB92L16W828O,2018-09-16,623940,grazia88@bellini.it
3916,70,Ciro,Pellegrini,1996-10-17,YDABDQ26M96J181W,2019-08-06,623948,usilvestri@mazza.it
3919,37,Piersilvio,Moretti,1998-02-05,EODVBZ05A77A252J,2019-01-08,623951,edipo.santoro@romano.it
3923,57,Baldassarre,Grassi,2001-02-01,NWKRKS75C16S008K,2018-11-30,623955,msanna@pellegrino.it
3927,66,Felicia,Moretti,2000-03-01,OGYFZO90I55A935T,2020-02-07,623959,lazzaro.rossetti@vitale.it
3928,4,Neri,Greco,1998-02-27,GLVBFD95O60T940Z,2019-03-12,623960,wbasile@email.it
3933,64,Rita,Amato,2001-05-10,TFJDDO18C03M216P,2020-09-10,623965,esanna@libero.it
3940,12,Marco,Mancini,1996-01-27,APAEVH45P35H221O,2020-03-25,623972,dbianchi@damico.com
3942,69,Ubaldo,Caruso,1999-01-29,KRPYFD12C54S544A,2018-08-11,623974,egiordano@serra.it
3952,53,Matteo,Marchetti,2000-04-29,AONZBG00W47J770Z,2019-02-13,623984,fmartini@libero.it
3953,73,Luna,Fontana,1996-01-10,YWYSQB25H11Z660R,2020-06-29,623985,celeste00@yahoo.it
3964,43,Bortolo,Costantini,1995-12-18,CVNQEG08R82J818O,2021-01-02,623996,diamante81@carbone.it
3966,60,Rebecca,Conti,2000-04-06,LPHSZN65H77J094S,2020-06-18,623998,kociss84@libero.it
3968,9,Gioacchino,Negri,1999-07-19,EWAYCW45X28V153J,2020-06-16,624000,luce45@piras.it
3977,34,Boris,Esposito,2000-12-10,THKBIR98O69P911Q,2019-11-04,624009,marino.leonardo@barone.com
3992,46,Prisca,Gatti,2000-07-18,LMYOPR17U35G475K,2021-02-20,624024,caruso.vienna@gmail.com
3996,65,Rudy,Martinelli,2001-09-15,IVGFML95P10S382M,2020-02-14,624028,soriana.riva@email.it
4007,16,Danuta,Orlando,1996-09-27,RHOZSW29H24P471U,2020-01-10,624039,armando54@marino.com
4008,57,Marina,Ferrara,2001-02-24,QBIBZI57H86Z271C,2019-12-30,624040,dpagano@email.it
4010,35,Giulietta,Carbone,1998-09-02,OWPWQN91C38M496O,2020-06-05,624042,mariagiulia.morelli@rossi.it
4012,8,Marzio,Sanna,2000-06-01,MDFWAO85S24H932O,2019-12-21,624044,kristel.benedetti@libero.it
4013,47,Omar,Sala,2000-06-29,FBWCRR26F52Z210D,2021-03-20,624045,clea.barone@email.it
4017,3,Rosaria,Lombardi,2001-03-01,LGDYII09H07A529L,2018-12-18,624049,gianleonardo47@yahoo.it
4033,65,Benedetta,Valentini,1999-09-16,NYKPSI54P41B445T,2021-03-19,624065,lauro63@hotmail.com
4039,32,Doriana,Ferrari,1999-10-27,FUEHGX73O97U215N,2019-04-10,624071,anselmo.moretti@morelli.net
4040,14,Fortunata,Longo,2000-05-25,PKBEOG98D02M784S,2020-01-06,624072,valentini.arturo@bernardi.net
4046,48,Enrica,Marchetti,1998-02-09,VWZQGD07R81N439I,2020-04-09,624078,antimo51@bruno.com
4054,22,Eusebio,Gallo,2002-02-18,VBCUXX90Z96S515V,2020-11-25,624086,zmonti@email.it
4055,6,Osvaldo,Costa,2000-04-22,BYEHXS96Y85Q413L,2018-10-03,624087,marchetti.demis@email.it
4056,27,Soriana,Caruso,2002-01-23,VTEVXK06G82D584J,2018-11-16,624088,xdonati@ruggiero.com
4064,68,Silverio,Esposito,2001-12-13,TKAIAO35B74E715M,2018-12-13,624096,cassiopea23@messina.com
4065,3,Danuta,Riva,2000-03-21,SKZRAD09J83P547O,2019-06-28,624097,damico.danuta@barbieri.com
4069,64,Giacinta,Greco,2001-08-20,MIGVLQ99A28J434D,2018-08-05,624101,moretti.prisca@ferri.net
4073,9,Sasha,Rizzi,1999-07-29,ZQLCSW09P64C425F,2018-06-16,624105,lidia.bellini@valentini.com
4076,42,Marcella,Morelli,1998-03-18,RIVWMW34A43E349H,2019-02-13,624108,dangelo.giulietta@yahoo.com
4078,10,Gilda,Vitale,2000-10-28,JYCKRA33O59O135A,2020-07-12,624110,greco.eusebio@email.it
4080,34,Loredana,Conte,2001-10-19,WYFXOR37P69W134C,2019-01-16,624112,mrizzo@gentile.org
4081,24,Giacinta,Gallo,1997-10-03,FNJLFA66J65X681Y,2019-02-25,624113,nicoletta.ricci@libero.it
4085,57,Kristel,Guerra,1996-11-27,SNVFFG93K95Q593O,2018-08-06,624117,pvalentini@email.it
4088,13,Maika,Martini,2002-04-24,KQWYYY05E81G245I,2020-04-27,624120,lombardi.gianantonio@morelli.org
4093,37,Alan,Orlando,1995-06-15,MMUHKC34O20W955R,2018-12-04,624125,rosaria.greco@email.it
4096,21,Mattia,Grassi,1998-01-27,IOHHID77M35E129A,2021-03-03,624128,santoro.ninfa@piras.net
4104,64,Mirco,Morelli,2000-07-05,ZXUQHM75P97M291P,2020-04-14,624136,xcaruso@email.it
4106,75,Rudy,Fabbri,1998-02-21,BBLYWY09X72E484Z,2019-06-17,624138,pagano.elga@ruggiero.it
4107,61,Nazzareno,Colombo,2002-05-27,KKTOEW52D49B224O,2019-08-13,624139,neri41@libero.it
4111,40,"Sue ellen",Ferrari,2002-04-02,YQEFJW11G77M790G,2019-08-22,624143,brigitta45@hotmail.com
4112,4,Eliziario,Conte,1998-08-03,HHKFYS74Z71I545X,2020-11-19,624144,giuliani.renzo@yahoo.it
4152,45,Deborah,"De rosa",2002-01-18,BQXKED65W81Y175A,2018-08-27,624184,kruggiero@deangelis.com
4154,14,Danny,Bianchi,1997-01-08,QWYRBK34T01C031B,2018-11-16,624186,bruno.luna@yahoo.com
4158,70,Lucrezia,"De luca",1998-04-18,HVDQIV06E43D274A,2020-04-17,624190,enrico58@yahoo.com
4161,18,Iacopo,Palumbo,1997-01-15,WHPLCV44U10U426G,2020-03-24,624193,cira92@rossetti.net
4162,4,Antimo,Mariani,1996-12-16,XAAKBZ52M83M299R,2020-09-07,624194,romolo77@libero.it
4167,1,Enrica,Marini,1995-11-12,NDEEZB19G34K399L,2019-05-03,624199,fontana.alessandro@farina.com
4170,56,Romolo,Rizzi,1995-09-13,DRWCYN55E75P337I,2020-05-30,624202,jdesantis@email.it
4175,48,Amerigo,Longo,1996-03-24,AWZDKE14L99H384R,2018-06-22,624207,cattaneo.germano@ferrari.it
4180,35,Ausonio,Gallo,2001-06-14,VQDFYI60J50U968F,2019-12-21,624212,marieva16@yahoo.it
4184,23,Soriana,Bianco,2002-01-20,ECYUUW64P52A227R,2021-06-08,624216,grassi.gerlando@damico.org
4185,17,Germano,Bruno,2000-04-11,GOFHOY13J58A713K,2020-04-30,624217,ocolombo@milani.com
4186,33,Nadir,Montanari,2002-01-05,CIHZXZ54U73B235R,2021-01-15,624218,negri.ivano@dangelo.org
4189,54,Gianriccardo,Giordano,1995-12-23,FQUEAT60B78B269G,2020-05-06,624221,oreste76@esposito.it
4199,35,Luigi,Donati,1999-07-09,RMXNAK02F94T538Z,2019-12-04,624231,lombardo.iacopo@martinelli.com
4200,47,Elda,Rinaldi,2001-09-19,SWUYRO43O05Q822D,2021-02-06,624232,wmartino@email.it
